partNumber,nps,pressureClass,material,thicknessLabel,thicknessIn,pricePerLb,actualWeightLbs,adjustedWeightLbs,wholesalePrice,listPrice
PB304L-CX900T3/4S18,"18""",900,304L,"3/4""",0.75,6.01,131.3,183.82,1154,1270
PB316L-CX900T3/4S18,"18""",900,316L,"3/4""",0.75,7.48,132.79,185.91,1440,1585
PBAL6061-CX900T3/4S18,"18""",900,AL-6061,"3/4""",0.75,5.1,44.28,61.99,365,402
PB304-CX900T7/8S18,"18""",900,304,"7/8""",0.875,5.55,153.18,214.45,1239,1363
PBSA36-CX900T7/8S18,"18""",900,SA-36,"7/8""",0.875,1.87,146.63,205.28,433,477
PBSA516-70-CX900T7/8S18,"18""",900,SA-516-70,"7/8""",0.875,2.18,146.63,205.28,497,547
PB304L-CX900T7/8S18,"18""",900,304L,"7/8""",0.875,6.01,153.18,214.45,1338,1472
PB316L-CX900T7/8S18,"18""",900,316L,"7/8""",0.875,7.48,154.92,216.89,1671,1839
PBAL6061-CX900T7/8S18,"18""",900,AL-6061,"7/8""",0.875,5.1,51.67,72.34,418,460
PB304-CX900T1S18,"18""",900,304,"1""",1,5.55,175.07,245.1,1409,1550
PBSA36-CX900T1S18,"18""",900,SA-36,"1""",1,1.87,167.58,234.61,488,537
PBSA516-70-CX900T1S18,"18""",900,SA-516-70,"1""",1,2.18,167.58,234.61,561,618
PB304L-CX900T1S18,"18""",900,304L,"1""",1,6.01,175.07,245.1,1522,1675
PB316L-CX900T1S18,"18""",900,316L,"1""",1,7.48,177.06,247.88,1903,2094
PBAL6061-CX900T1S18,"18""",900,AL-6061,"1""",1,5.1,59.05,82.67,471,519
PB304-CX900T1-1/8S18,"18""",900,304,"1-1/8""",1.125,5.55,196.95,275.73,1579,1737
PBSA36-CX900T1-1/8S18,"18""",900,SA-36,"1-1/8""",1.125,1.87,188.53,263.94,543,598
PBSA516-70-CX900T1-1/8S18,"18""",900,SA-516-70,"1-1/8""",1.125,2.18,188.53,263.94,624,687
PB304L-CX900T1-1/8S18,"18""",900,304L,"1-1/8""",1.125,6.01,196.95,275.73,1706,1877
PB316L-CX900T1-1/8S18,"18""",900,316L,"1-1/8""",1.125,7.48,199.19,278.87,2135,2349
PBAL6061-CX900T1-1/8S18,"18""",900,AL-6061,"1-1/8""",1.125,5.1,66.43,93,523,576
PB304-CX900T1-1/4S18,"18""",900,304,"1-1/4""",1.25,5.55,218.83,306.36,1749,1924
PBSA36-CX900T1-1/4S18,"18""",900,SA-36,"1-1/4""",1.25,1.87,209.47,293.26,597,657
PBSA516-70-CX900T1-1/4S18,"18""",900,SA-516-70,"1-1/4""",1.25,2.18,209.47,293.26,688,757
PB304L-CX900T1-1/4S18,"18""",900,304L,"1-1/4""",1.25,6.01,218.83,306.36,1890,2079
PB316L-CX900T1-1/4S18,"18""",900,316L,"1-1/4""",1.25,7.48,221.32,309.85,2367,2604
PBAL6061-CX900T1-1/4S18,"18""",900,AL-6061,"1-1/4""",1.25,5.1,73.81,103.33,576,634
PB304-CX900T1-3/8S18,"18""",900,304,"1-3/8""",1.375,5.55,240.72,337.01,1920,2112
PBSA36-CX900T1-3/8S18,"18""",900,SA-36,"1-3/8""",1.375,1.87,230.42,322.59,652,718
PBSA516-70-CX900T1-3/8S18,"18""",900,SA-516-70,"1-3/8""",1.375,2.18,230.42,322.59,752,828
PB304L-CX900T1-3/8S18,"18""",900,304L,"1-3/8""",1.375,6.01,240.72,337.01,2075,2283
PB316L-CX900T1-3/8S18,"18""",900,316L,"1-3/8""",1.375,7.48,243.45,340.83,2599,2859
PBAL6061-CX900T1-3/8S18,"18""",900,AL-6061,"1-3/8""",1.375,5.1,81.19,113.67,629,692
PB304-CX900T1-1/2S18,"18""",900,304,"1-1/2""",1.5,5.55,262.6,367.64,2090,2299
PBSA36-CX900T1-1/2S18,"18""",900,SA-36,"1-1/2""",1.5,1.87,251.37,351.92,707,778
PBSA516-70-CX900T1-1/2S18,"18""",900,SA-516-70,"1-1/2""",1.5,2.18,251.37,351.92,816,898
PB304L-CX900T1-1/2S18,"18""",900,304L,"1-1/2""",1.5,6.01,262.6,367.64,2259,2485
PB316L-CX900T1-1/2S18,"18""",900,316L,"1-1/2""",1.5,7.48,265.59,371.83,2830,3114
PBAL6061-CX900T1-1/2S18,"18""",900,AL-6061,"1-1/2""",1.5,5.1,88.57,124,682,751
PB304-CX900T1-5/8S18,"18""",900,304,"1-5/8""",1.625,5.55,284.48,398.27,2260,2486
PBSA36-CX900T1-5/8S18,"18""",900,SA-36,"1-5/8""",1.625,1.87,272.31,381.23,762,839
PBSA516-70-CX900T1-5/8S18,"18""",900,SA-516-70,"1-5/8""",1.625,2.18,272.31,381.23,880,969
PB304L-CX900T1-5/8S18,"18""",900,304L,"1-5/8""",1.625,6.01,284.48,398.27,2443,2688
PB316L-CX900T1-5/8S18,"18""",900,316L,"1-5/8""",1.625,7.48,287.72,402.81,3062,3369
PBAL6061-CX900T1-5/8S18,"18""",900,AL-6061,"1-5/8""",1.625,5.1,95.95,134.33,734,808
PB304-CX900T1-3/4S18,"18""",900,304,"1-3/4""",1.75,5.55,306.37,428.92,2430,2673
PBSA36-CX900T1-3/4S18,"18""",900,SA-36,"1-3/4""",1.75,1.87,293.26,410.56,817,899
PBSA516-70-CX900T1-3/4S18,"18""",900,SA-516-70,"1-3/4""",1.75,2.18,293.26,410.56,944,1039
PB304L-CX900T1-3/4S18,"18""",900,304L,"1-3/4""",1.75,6.01,306.37,428.92,2627,2890
PB316L-CX900T1-3/4S18,"18""",900,316L,"1-3/4""",1.75,7.48,309.85,433.79,3294,3624
PBAL6061-CX900T1-3/4S18,"18""",900,AL-6061,"1-3/4""",1.75,5.1,103.33,144.66,787,866
PB304-CX900T1-7/8S18,"18""",900,304,"1-7/8""",1.875,5.55,328.25,459.55,2600,2861
PBSA36-CX900T1-7/8S18,"18""",900,SA-36,"1-7/8""",1.875,1.87,314.21,439.89,872,960
PBSA516-70-CX900T1-7/8S18,"18""",900,SA-516-70,"1-7/8""",1.875,2.18,314.21,439.89,1008,1109
PB304L-CX900T1-7/8S18,"18""",900,304L,"1-7/8""",1.875,6.01,328.25,459.55,2811,3093
PB316L-CX900T1-7/8S18,"18""",900,316L,"1-7/8""",1.875,7.48,331.98,464.77,3526,3879
PBAL6061-CX900T1-7/8S18,"18""",900,AL-6061,"1-7/8""",1.875,5.1,110.71,154.99,840,925
PB304-CX900T2S18,"18""",900,304,"2""",2,5.55,350.13,490.18,2770,3048
PBSA36-CX900T2S18,"18""",900,SA-36,"2""",2,1.87,335.16,469.22,927,1020
PBSA516-70-CX900T2S18,"18""",900,SA-516-70,"2""",2,2.18,335.16,469.22,1072,1180
PB304L-CX900T2S18,"18""",900,304L,"2""",2,6.01,350.13,490.18,2995,3295
PB316L-CX900T2S18,"18""",900,316L,"2""",2,7.48,354.11,495.75,3757,4133
PBAL6061-CX900T2S18,"18""",900,AL-6061,"2""",2,5.1,118.09,165.33,892,982
PB304-CX900T2-1/4S18,"18""",900,304,"2-1/4""",2.25,5.55,393.9,551.46,3110,3422
PBSA36-CX900T2-1/4S18,"18""",900,SA-36,"2-1/4""",2.25,1.87,377.05,527.87,1036,1140
PBSA516-70-CX900T2-1/4S18,"18""",900,SA-516-70,"2-1/4""",2.25,2.18,377.05,527.87,1200,1320
PB304L-CX900T2-1/4S18,"18""",900,304L,"2-1/4""",2.25,6.01,393.9,551.46,3363,3700
PB316L-CX900T2-1/4S18,"18""",900,316L,"2-1/4""",2.25,7.48,398.38,557.73,4221,4644
PBAL6061-CX900T2-1/4S18,"18""",900,AL-6061,"2-1/4""",2.25,5.1,132.85,185.99,998,1098
PB304-CX900T2-1/2S18,"18""",900,304,"2-1/2""",2.5,5.55,437.67,612.74,3450,3796
PBSA36-CX900T2-1/2S18,"18""",900,SA-36,"2-1/2""",2.5,1.87,418.95,586.53,1146,1261
PBSA516-70-CX900T2-1/2S18,"18""",900,SA-516-70,"2-1/2""",2.5,2.18,418.95,586.53,1328,1461
PB304L-CX900T2-1/2S18,"18""",900,304L,"2-1/2""",2.5,6.01,437.67,612.74,3732,4106
PB316L-CX900T2-1/2S18,"18""",900,316L,"2-1/2""",2.5,7.48,442.64,619.7,4684,5153
PBAL6061-CX900T2-1/2S18,"18""",900,AL-6061,"2-1/2""",2.5,5.1,147.62,206.67,1103,1214
PB304-CX900T3S18,"18""",900,304,"3""",3,5.55,525.2,735.28,4130,4543
PBSA36-CX900T3S18,"18""",900,SA-36,"3""",3,1.87,502.74,703.84,1365,1502
PBSA516-70-CX900T3S18,"18""",900,SA-516-70,"3""",3,2.18,502.74,703.84,1583,1742
PB304L-CX900T3S18,"18""",900,304L,"3""",3,6.01,525.2,735.28,4468,4915
PB316L-CX900T3S18,"18""",900,316L,"3""",3,7.48,531.17,743.64,5612,6174
PBAL6061-CX900T3S18,"18""",900,AL-6061,"3""",3,5.1,177.14,248,1314,1446
PB304-CX900T11GAS20,"20""",900,304,11 Gauge,0.1196,5.55,25.05,35.07,247,272
PBSA36-CX900T11GAS20,"20""",900,SA-36,11 Gauge,0.1196,1.87,23.98,33.57,115,127
PBSA516-70-CX900T11GAS20,"20""",900,SA-516-70,11 Gauge,0.1196,2.18,23.98,33.57,126,139
PB304L-CX900T11GAS20,"20""",900,304L,11 Gauge,0.1196,6.01,25.05,35.07,263,290
PB316L-CX900T11GAS20,"20""",900,316L,11 Gauge,0.1196,7.48,25.34,35.48,318,350
PBAL6061-CX900T11GAS20,"20""",900,AL-6061,11 Gauge,0.1196,5.1,8.45,11.83,113,125
PB304-CX900T1/8S20,"20""",900,304,"1/8""",0.125,5.55,26.19,36.67,256,282
PBSA36-CX900T1/8S20,"20""",900,SA-36,"1/8""",0.125,1.87,25.07,35.1,118,130
PBSA516-70-CX900T1/8S20,"20""",900,SA-516-70,"1/8""",0.125,2.18,25.07,35.1,129,142
PB304L-CX900T1/8S20,"20""",900,304L,"1/8""",0.125,6.01,26.19,36.67,273,301
PB316L-CX900T1/8S20,"20""",900,316L,"1/8""",0.125,7.48,26.48,37.07,330,364
PBAL6061-CX900T1/8S20,"20""",900,AL-6061,"1/8""",0.125,5.1,8.83,12.36,115,127
PB304-CX900T3/16S20,"20""",900,304,"3/16""",0.1875,5.55,39.28,54.99,358,394
PBSA36-CX900T3/16S20,"20""",900,SA-36,"3/16""",0.1875,1.87,37.6,52.64,151,167
PBSA516-70-CX900T3/16S20,"20""",900,SA-516-70,"3/16""",0.1875,2.18,37.6,52.64,167,184
PB304L-CX900T3/16S20,"20""",900,304L,"3/16""",0.1875,6.01,39.28,54.99,383,422
PB316L-CX900T3/16S20,"20""",900,316L,"3/16""",0.1875,7.48,39.73,55.62,468,515
PBAL6061-CX900T3/16S20,"20""",900,AL-6061,"3/16""",0.1875,5.1,13.25,18.55,147,162
PB304-CX900T1/4S20,"20""",900,304,"1/4""",0.25,5.55,52.37,73.32,459,505
PBSA36-CX900T1/4S20,"20""",900,SA-36,"1/4""",0.25,1.87,50.13,70.18,184,203
PBSA516-70-CX900T1/4S20,"20""",900,SA-516-70,"1/4""",0.25,2.18,50.13,70.18,205,226
PB304L-CX900T1/4S20,"20""",900,304L,"1/4""",0.25,6.01,52.37,73.32,493,543
PB316L-CX900T1/4S20,"20""",900,316L,"1/4""",0.25,7.48,52.97,74.16,607,668
PBAL6061-CX900T1/4S20,"20""",900,AL-6061,"1/4""",0.25,5.1,17.66,24.72,179,197
PB304-CX900T5/16S20,"20""",900,304,"5/16""",0.3125,5.55,65.47,91.66,561,618
PBSA36-CX900T5/16S20,"20""",900,SA-36,"5/16""",0.3125,1.87,62.66,87.72,216,238
PBSA516-70-CX900T5/16S20,"20""",900,SA-516-70,"5/16""",0.3125,2.18,62.66,87.72,244,269
PB304L-CX900T5/16S20,"20""",900,304L,"5/16""",0.3125,6.01,65.47,91.66,603,664
PB316L-CX900T5/16S20,"20""",900,316L,"5/16""",0.3125,7.48,66.21,92.69,746,821
PBAL6061-CX900T5/16S20,"20""",900,AL-6061,"5/16""",0.3125,5.1,22.08,30.91,210,232
PB304-CX900T3/8S20,"20""",900,304,"3/8""",0.375,5.55,78.56,109.98,663,730
PBSA36-CX900T3/8S20,"20""",900,SA-36,"3/8""",0.375,1.87,75.2,105.28,249,274
PBSA516-70-CX900T3/8S20,"20""",900,SA-516-70,"3/8""",0.375,2.18,75.2,105.28,282,311
PB304L-CX900T3/8S20,"20""",900,304L,"3/8""",0.375,6.01,78.56,109.98,713,785
PB316L-CX900T3/8S20,"20""",900,316L,"3/8""",0.375,7.48,79.45,111.23,884,973
PBAL6061-CX900T3/8S20,"20""",900,AL-6061,"3/8""",0.375,5.1,26.5,37.1,242,267
PB304-CX900T1/2S20,"20""",900,304,"1/2""",0.5,5.55,104.74,146.64,866,953
PBSA36-CX900T1/2S20,"20""",900,SA-36,"1/2""",0.5,1.87,100.26,140.36,315,347
PBSA516-70-CX900T1/2S20,"20""",900,SA-516-70,"1/2""",0.5,2.18,100.26,140.36,358,394
PB304L-CX900T1/2S20,"20""",900,304L,"1/2""",0.5,6.01,104.74,146.64,934,1028
PB316L-CX900T1/2S20,"20""",900,316L,"1/2""",0.5,7.48,105.94,148.32,1162,1279
PBAL6061-CX900T1/2S20,"20""",900,AL-6061,"1/2""",0.5,5.1,35.33,49.46,305,336
PB304-CX900T5/8S20,"20""",900,304,"5/8""",0.625,5.55,130.93,183.3,1070,1177
PBSA36-CX900T5/8S20,"20""",900,SA-36,"5/8""",0.625,1.87,125.33,175.46,381,420
PBSA516-70-CX900T5/8S20,"20""",900,SA-516-70,"5/8""",0.625,2.18,125.33,175.46,435,479
PB304L-CX900T5/8S20,"20""",900,304L,"5/8""",0.625,6.01,130.93,183.3,1154,1270
PB316L-CX900T5/8S20,"20""",900,316L,"5/8""",0.625,7.48,132.42,185.39,1439,1583
PBAL6061-CX900T5/8S20,"20""",900,AL-6061,"5/8""",0.625,5.1,44.16,61.82,368,405
PB304-CX900T3/4S20,"20""",900,304,"3/4""",0.75,5.55,157.12,219.97,1273,1401
PBSA36-CX900T3/4S20,"20""",900,SA-36,"3/4""",0.75,1.87,150.4,210.56,446,491
PBSA516-70-CX900T3/4S20,"20""",900,SA-516-70,"3/4""",0.75,2.18,150.4,210.56,511,563
PB304L-CX900T3/4S20,"20""",900,304L,"3/4""",0.75,6.01,157.12,219.97,1374,1512
PB316L-CX900T3/4S20,"20""",900,316L,"3/4""",0.75,7.48,158.9,222.46,1716,1888
PBAL6061-CX900T3/4S20,"20""",900,AL-6061,"3/4""",0.75,5.1,52.99,74.19,431,475
PB304-CX900T7/8S20,"20""",900,304,"7/8""",0.875,5.55,183.3,256.62,1477,1625
PBSA36-CX900T7/8S20,"20""",900,SA-36,"7/8""",0.875,1.87,175.46,245.64,512,564
PBSA516-70-CX900T7/8S20,"20""",900,SA-516-70,"7/8""",0.875,2.18,175.46,245.64,588,647
PB304L-CX900T7/8S20,"20""",900,304L,"7/8""",0.875,6.01,183.3,256.62,1595,1755
PB316L-CX900T7/8S20,"20""",900,316L,"7/8""",0.875,7.48,185.39,259.55,1994,2194
PBAL6061-CX900T7/8S20,"20""",900,AL-6061,"7/8""",0.875,5.1,61.82,86.55,494,544
PB304-CX900T1S20,"20""",900,304,"1""",1,5.55,209.49,293.29,1680,1849
PBSA36-CX900T1S20,"20""",900,SA-36,"1""",1,1.87,200.53,280.74,577,635
PBSA516-70-CX900T1S20,"20""",900,SA-516-70,"1""",1,2.18,200.53,280.74,664,731
PB304L-CX900T1S20,"20""",900,304L,"1""",1,6.01,209.49,293.29,1815,1997
PB316L-CX900T1S20,"20""",900,316L,"1""",1,7.48,211.87,296.62,2271,2499
PBAL6061-CX900T1S20,"20""",900,AL-6061,"1""",1,5.1,70.66,98.92,557,613
PB304-CX900T1-1/8S20,"20""",900,304,"1-1/8""",1.125,5.55,235.67,329.94,1884,2073
PBSA36-CX900T1-1/8S20,"20""",900,SA-36,"1-1/8""",1.125,1.87,225.59,315.83,643,708
PBSA516-70-CX900T1-1/8S20,"20""",900,SA-516-70,"1-1/8""",1.125,2.18,225.59,315.83,741,816
PB304L-CX900T1-1/8S20,"20""",900,304L,"1-1/8""",1.125,6.01,235.67,329.94,2035,2239
PB316L-CX900T1-1/8S20,"20""",900,316L,"1-1/8""",1.125,7.48,238.35,333.69,2548,2803
PBAL6061-CX900T1-1/8S20,"20""",900,AL-6061,"1-1/8""",1.125,5.1,79.49,111.29,620,682
PB304-CX900T1-1/4S20,"20""",900,304,"1-1/4""",1.25,5.55,261.86,366.6,2087,2296
PBSA36-CX900T1-1/4S20,"20""",900,SA-36,"1-1/4""",1.25,1.87,250.66,350.92,709,780
PBSA516-70-CX900T1-1/4S20,"20""",900,SA-516-70,"1-1/4""",1.25,2.18,250.66,350.92,817,899
PB304L-CX900T1-1/4S20,"20""",900,304L,"1-1/4""",1.25,6.01,261.86,366.6,2256,2482
PB316L-CX900T1-1/4S20,"20""",900,316L,"1-1/4""",1.25,7.48,264.84,370.78,2826,3109
PBAL6061-CX900T1-1/4S20,"20""",900,AL-6061,"1-1/4""",1.25,5.1,88.32,123.65,683,752
PB304-CX900T1-3/8S20,"20""",900,304,"1-3/8""",1.375,5.55,288.05,403.27,2291,2521
PBSA36-CX900T1-3/8S20,"20""",900,SA-36,"1-3/8""",1.375,1.87,275.73,386.02,774,852
PBSA516-70-CX900T1-3/8S20,"20""",900,SA-516-70,"1-3/8""",1.375,2.18,275.73,386.02,894,984
PB304L-CX900T1-3/8S20,"20""",900,304L,"1-3/8""",1.375,6.01,288.05,403.27,2476,2724
PB316L-CX900T1-3/8S20,"20""",900,316L,"1-3/8""",1.375,7.48,291.32,407.85,3103,3414
PBAL6061-CX900T1-3/8S20,"20""",900,AL-6061,"1-3/8""",1.375,5.1,97.15,136.01,746,821
PB304-CX900T1-1/2S20,"20""",900,304,"1-1/2""",1.5,5.55,314.23,439.92,2494,2744
PBSA36-CX900T1-1/2S20,"20""",900,SA-36,"1-1/2""",1.5,1.87,300.79,421.11,840,925
PBSA516-70-CX900T1-1/2S20,"20""",900,SA-516-70,"1-1/2""",1.5,2.18,300.79,421.11,970,1067
PB304L-CX900T1-1/2S20,"20""",900,304L,"1-1/2""",1.5,6.01,314.23,439.92,2696,2966
PB316L-CX900T1-1/2S20,"20""",900,316L,"1-1/2""",1.5,7.48,317.81,444.93,3381,3720
PBAL6061-CX900T1-1/2S20,"20""",900,AL-6061,"1-1/2""",1.5,5.1,105.98,148.37,809,890
PB304-CX900T1-5/8S20,"20""",900,304,"1-5/8""",1.625,5.55,340.42,476.59,2698,2968
PBSA36-CX900T1-5/8S20,"20""",900,SA-36,"1-5/8""",1.625,1.87,325.86,456.2,906,997
PBSA516-70-CX900T1-5/8S20,"20""",900,SA-516-70,"1-5/8""",1.625,2.18,325.86,456.2,1047,1152
PB304L-CX900T1-5/8S20,"20""",900,304L,"1-5/8""",1.625,6.01,340.42,476.59,2917,3209
PB316L-CX900T1-5/8S20,"20""",900,316L,"1-5/8""",1.625,7.48,344.29,482.01,3658,4024
PBAL6061-CX900T1-5/8S20,"20""",900,AL-6061,"1-5/8""",1.625,5.1,114.82,160.75,872,960
PB304-CX900T1-3/4S20,"20""",900,304,"1-3/4""",1.75,5.55,366.61,513.25,2901,3192
PBSA36-CX900T1-3/4S20,"20""",900,SA-36,"1-3/4""",1.75,1.87,350.92,491.29,971,1069
PBSA516-70-CX900T1-3/4S20,"20""",900,SA-516-70,"1-3/4""",1.75,2.18,350.92,491.29,1123,1236
PB304L-CX900T1-3/4S20,"20""",900,304L,"1-3/4""",1.75,6.01,366.61,513.25,3137,3451
PB316L-CX900T1-3/4S20,"20""",900,316L,"1-3/4""",1.75,7.48,370.77,519.08,3935,4329
PBAL6061-CX900T1-3/4S20,"20""",900,AL-6061,"1-3/4""",1.75,5.1,123.65,173.11,935,1029
PB304-CX900T1-7/8S20,"20""",900,304,"1-7/8""",1.875,5.55,392.79,549.91,3104,3415
PBSA36-CX900T1-7/8S20,"20""",900,SA-36,"1-7/8""",1.875,1.87,375.99,526.39,1037,1141
PBSA516-70-CX900T1-7/8S20,"20""",900,SA-516-70,"1-7/8""",1.875,2.18,375.99,526.39,1200,1320
PB304L-CX900T1-7/8S20,"20""",900,304L,"1-7/8""",1.875,6.01,392.79,549.91,3357,3693
PB316L-CX900T1-7/8S20,"20""",900,316L,"1-7/8""",1.875,7.48,397.26,556.16,4213,4635
PBAL6061-CX900T1-7/8S20,"20""",900,AL-6061,"1-7/8""",1.875,5.1,132.48,185.47,998,1098
PB304-CX900T2S20,"20""",900,304,"2""",2,5.55,418.98,586.57,3308,3639
PBSA36-CX900T2S20,"20""",900,SA-36,"2""",2,1.87,401.06,561.48,1102,1213
PBSA516-70-CX900T2S20,"20""",900,SA-516-70,"2""",2,2.18,401.06,561.48,1276,1404
PB304L-CX900T2S20,"20""",900,304L,"2""",2,6.01,418.98,586.57,3578,3936
PB316L-CX900T2S20,"20""",900,316L,"2""",2,7.48,423.74,593.24,4490,4939
PBAL6061-CX900T2S20,"20""",900,AL-6061,"2""",2,5.1,141.31,197.83,1061,1168
PB304-CX900T2-1/4S20,"20""",900,304,"2-1/4""",2.25,5.55,471.35,659.89,3715,4087
PBSA36-CX900T2-1/4S20,"20""",900,SA-36,"2-1/4""",2.25,1.87,451.19,631.67,1234,1358
PBSA516-70-CX900T2-1/4S20,"20""",900,SA-516-70,"2-1/4""",2.25,2.18,451.19,631.67,1429,1572
PB304L-CX900T2-1/4S20,"20""",900,304L,"2-1/4""",2.25,6.01,471.35,659.89,4018,4420
PB316L-CX900T2-1/4S20,"20""",900,316L,"2-1/4""",2.25,7.48,476.71,667.39,5045,5550
PBAL6061-CX900T2-1/4S20,"20""",900,AL-6061,"2-1/4""",2.25,5.1,158.98,222.57,1188,1307
PB304-CX900T2-1/2S20,"20""",900,304,"2-1/2""",2.5,5.55,523.72,733.21,4122,4535
PBSA36-CX900T2-1/2S20,"20""",900,SA-36,"2-1/2""",2.5,1.87,501.32,701.85,1365,1502
PBSA516-70-CX900T2-1/2S20,"20""",900,SA-516-70,"2-1/2""",2.5,2.18,501.32,701.85,1582,1741
PB304L-CX900T2-1/2S20,"20""",900,304L,"2-1/2""",2.5,6.01,523.72,733.21,4459,4905
PB316L-CX900T2-1/2S20,"20""",900,316L,"2-1/2""",2.5,7.48,529.68,741.55,5599,6159
PBAL6061-CX900T2-1/2S20,"20""",900,AL-6061,"2-1/2""",2.5,5.1,176.64,247.3,1314,1446
PB304-CX900T3S20,"20""",900,304,"3""",3,5.55,628.47,879.86,4936,5430
PBSA36-CX900T3S20,"20""",900,SA-36,"3""",3,1.87,601.58,842.21,1627,1790
PBSA516-70-CX900T3S20,"20""",900,SA-516-70,"3""",3,2.18,601.58,842.21,1888,2077
PB304L-CX900T3S20,"20""",900,304L,"3""",3,6.01,628.47,879.86,5340,5875
PB316L-CX900T3S20,"20""",900,316L,"3""",3,7.48,635.61,889.85,6709,7380
PBAL6061-CX900T3S20,"20""",900,AL-6061,"3""",3,5.1,211.97,296.76,1566,1723
PB304-CX900T11GAS24,"24""",900,304,11 Gauge,0.1196,5.55,36.07,50.5,337,371
PBSA36-CX900T11GAS24,"24""",900,SA-36,11 Gauge,0.1196,1.87,34.52,48.33,147,162
PBSA516-70-CX900T11GAS24,"24""",900,SA-516-70,11 Gauge,0.1196,2.18,34.52,48.33,162,179
PB304L-CX900T11GAS24,"24""",900,304L,11 Gauge,0.1196,6.01,36.07,50.5,360,397
PB316L-CX900T11GAS24,"24""",900,316L,11 Gauge,0.1196,7.48,36.48,51.07,439,483
PBAL6061-CX900T11GAS24,"24""",900,AL-6061,11 Gauge,0.1196,5.1,12.16,17.02,143,158
PB304-CX900T1/8S24,"24""",900,304,"1/8""",0.125,5.55,37.7,52.78,350,386
PBSA36-CX900T1/8S24,"24""",900,SA-36,"1/8""",0.125,1.87,36.08,50.51,151,167
PBSA516-70-CX900T1/8S24,"24""",900,SA-516-70,"1/8""",0.125,2.18,36.08,50.51,167,184
PB304L-CX900T1/8S24,"24""",900,304L,"1/8""",0.125,6.01,37.7,52.78,374,412
